Latitude,Longitude,Detail,DCA License Number,License Type,License Expiration Date,License Category,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough
40.693062,-74.0001238,"Vehicle Spaces: 312, Bicycle Spaces: 21",1304957-DCA,Business,03/31/2019,Garage,"QUIK PARK BROOKLYN BRIDGE, LLC",,360,FURMAN ST,,BROOKLYN,NY,11201,212-832-2066,Brooklyn
40.854636,-73.906191,"Vehicle Spaces: 70, Bicycle Spaces: 7",1303884-DCA,Business,03/31/2019,Garage,D'ALMONTE ENTERPRISES PARKING GARAGE INC.,,2080,JEROME AVE,,BRONX,NY,10453,3478620100,Bronx
40.7246413,-73.9912467,"Vehicle Spaces: 67, Bicycle Spaces: 6",1302964-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,15608,RIVERSIDE DR W,,NEW YORK,NY,10032,9175456763,Manhattan
40.6932236,-73.9827568,"Vehicle Spaces: 65, Bicycle Spaces: 5",1299171-DCA,Business,03/31/2019,Garage and Parking Lot,FULL HOUSE PARKING LLC,,13511,40TH RD,,FLUSHING,NY,11354,7183534700,Queens
40.776068,-73.944387,"Vehicle Spaces: 35, Bicycle Spaces:",1298783-DCA,Business,03/31/2019,Garage,MANSION 88 PARKING LLC,,170,E END AVE,,NEW YORK,NY,10128,2126869800,Manhattan
40.7507441,-73.9793762,"Vehicle Spaces: 150, Bicycle Spaces: 15",1298776-DCA,Business,03/31/2019,Garage,PARK AVENUE 39 PARKING LLC,,90,PARK AVE,,NEW YORK,NY,10016,212-686-9800,Manhattan
40.7610988,-73.9679999,"Vehicle Spaces: 260, Bicycle Spaces: 20",1298768-DCA,Business,03/31/2019,Garage and Parking Lot,LEXINGTON 58 PARKING LLC,,150,E 58TH ST,,NEW YORK,NY,10155,2126869800,Manhattan
40.6382704,-74.0062276,"Vehicle Spaces: 41, Bicycle Spaces:",1295487-DCA,Business,03/31/2019,Garage,R A D VALET PARKING INC,,5423,8TH AVE,,BROOKLYN,NY,11220,6462518052,Brooklyn
40.7505747,-73.9774972,"Vehicle Spaces: 124, Bicycle Spaces: 12",1293753-DCA,Business,03/31/2019,Garage,QUIK PARK STANDARD LLC,,101,PARK AVE,,NEW YORK,NY,10178,2128322066,Manhattan
40.7536587,-73.970518,"Vehicle Spaces: 227, Bicycle Spaces: 20",1291835-DCA,Business,07/06/2018,Garage and Parking Lot,NATIONS 47 PARKING LLC,,885,2ND AVE,,NEW YORK,NY,10017,2126869800,Manhattan
40.7598699,-73.9732193,"Vehicle Spaces: 225, Bicycle Spaces: 20",1288781-DCA,Business,03/31/2019,Garage,AMPCO SYSTEM PARKING,,13,E 54TH ST,,NEW YORK,NY,10022,2127542678,Manhattan
40.7801634,-73.9822972,"Vehicle Spaces: 110, Bicycle Spaces: 11",1283824-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 74 LLC.,,2109,BROADWAY,,NEW YORK,NY,10023,2123085959,Manhattan
40.7402331,-73.979572,"Vehicle Spaces: 65, Bicycle Spaces: 6",1283493-DCA,Business,03/31/2019,Garage and Parking Lot,KIPS BAY 27 PARKING LLC,,236,E 27TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.7718792,-73.9844495,"Vehicle Spaces: 721, Bicycle Spaces: 25",1280518-DCA,Business,03/31/2019,Garage,QUIK PARK WEST 62ND ST. LLC,,140,W 65TH ST,,NEW YORK,NY,10023,2128322066,Manhattan
40.8739046,-73.888775,"Vehicle Spaces: 100, Bicycle Spaces: 10",1277259-DCA,Business,07/06/2018,Garage,3000 JEROME PARKING CORP.,,3000,JEROME AVE,,BRONX,NY,10468,7183290617,Bronx
40.706282,-74.011632,"Vehicle Spaces: 100, Bicycle Spaces: 10",1277075-DCA,Business,03/31/2019,Garage and Parking Lot,"ESP GROUP OF NEW YORK, INC.",,354,CLARKSON AVE,,BROOKLYN,NY,11226,7184697672,Brooklyn
40.8786283,-73.9145678,"Vehicle Spaces: 706, Bicycle Spaces: 25",1275883-DCA,Business,03/31/2019,Garage,CENTURY PARKING CORP.,,2600,NETHERLAND AVE,,BRONX,NY,10463,2127367171,Bronx
40.6553124,-73.9480437,"Vehicle Spaces: 45, Bicycle Spaces:",1275692-DCA,Business,03/31/2019,Garage,"ESP GROUP OF NEW YORK, INC.",,349,LENOX RD,,BROOKLYN,NY,11226,7184697672,Brooklyn
40.7627643,-73.9884373,"Vehicle Spaces: 473, Bicycle Spaces: 22",1273564-DCA,Business,07/06/2018,Garage,MERCURY PARKING LLC,,350,W 50TH ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7631174,-73.977654,"Vehicle Spaces: 61, Bicycle Spaces: 6",1271791-DCA,Business,03/31/2019,Garage,QUIK PARK WEST 55TH ST. LLC,,73,W 55TH ST,,NEW YORK,NY,10019,2128322066,Manhattan
40.7659207,-73.9823142,"Vehicle Spaces: 146, Bicycle Spaces: 14",1269177-DCA,Business,03/31/2019,Garage,QUIK PARK BROADWAY GARAGE LLC,,225,W 56TH ST,,NEW YORK,NY,10019,2128322066,Manhattan
40.7609267,-74.0001004,"Vehicle Spaces: 194, Bicycle Spaces: 19",1266247-DCA,Business,03/31/2019,Garage,QUIK PARK WEST 41ST STREET LLC,,601,W 41ST ST,,NEW YORK,NY,10036,212-686-9800,Manhattan
40.725516,-73.858128,"Vehicle Spaces: 25, Bicycle Spaces:",1263718-DCA,Business,03/31/2019,Garage and Parking Lot,WETHEROLE LLC,,6574,WETHEROLE ST,,REGO PARK,NY,11374,7188969896,Queens
40.7665134,-73.9916275,"Vehicle Spaces: 83, Bicycle Spaces: 8",1263170-DCA,Business,04/10/2018,Garage,CLINTON 53 PARKING LLC,,515,W 52ND ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7443156,-73.991439,"Vehicle Spaces: 85, Bicycle Spaces: 9",1263167-DCA,Business,03/31/2019,Garage,FLORAL 26 PARKING LLC,,55,W 25TH ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.742727,-73.9957893,"Vehicle Spaces: 78, Bicycle Spaces: 7",1262710-DCA,Business,03/31/2019,Garage,ACCESS PARKING CORP.,,159,W 21ST ST,,NEW YORK,NY,10011,2126757985,Manhattan
40.7625207,-73.9666074,"Vehicle Spaces: 34, Bicycle Spaces:",1262707-DCA,Business,03/31/2019,Garage,QUIK PARK BLOOM LLC,,169,E 60TH ST,,NEW YORK,NY,10022,212-686-9800,Manhattan
40.7170684,-74.0048692,"Vehicle Spaces: 225, Bicycle Spaces: 20",1261900-DCA,Business,03/31/2019,Garage,"LEONARD STREET PARKING, LLC",,88,LEONARD ST,,NEW YORK,NY,10013,9736437700,Manhattan
40.72589,-73.939256,"Vehicle Spaces: 25, Bicycle Spaces:",1261502-DCA,Business,03/31/2019,Garage,"SALVATOR, JOSEPH",J & S PARKING FACILITY,284,NASSAU AVE,,BROOKLYN,NY,11222,3475895454,Brooklyn
40.8187428,-73.9135645,"Vehicle Spaces: 272, Bicycle Spaces: 20",1258315-DCA,Business,03/31/2019,Garage,MP HUB PARKING LLC,,3000,3RD AVE,,BRONX,NY,10455,2124903460,Bronx
40.7564051,-73.9667438,"Vehicle Spaces: 18, Bicycle Spaces:",1256221-DCA,Business,03/31/2019,Garage,53RD STERLING PARKING LLC,,304,E 53RD ST,,NEW YORK,NY,10022,2126869800,Manhattan
40.6649472,-73.9805291,"Vehicle Spaces: 94, Bicycle Spaces:",1254733-DCA,Business,03/31/2019,Garage,"CODY CAR PARK, INC.",,555,11TH ST,,BROOKLYN,NY,11215,2122216111,Brooklyn
40.7579169,-73.9922148,"Vehicle Spaces: 200, Bicycle Spaces: 20",1254341-DCA,Business,03/31/2019,Garage,WESTSIDE 42 PARKING LLC,,350,W 42ND ST,,NEW YORK,NY,10036,212-686-9800,Manhattan
40.76447,-73.962531,"Vehicle Spaces: 50, Bicycle Spaces:",1251169-DCA,Business,03/31/2019,Garage,315 EAST 65TH PARKING LLC,,322,E 66TH ST,,NEW YORK,NY,10065,212-570-1732,Manhattan
40.6593348,-73.9610402,"Vehicle Spaces: 88, Bicycle Spaces:",1251102-DCA,Business,03/31/2019,Garage,JENUWEN CAR PARK INC.,,580,FLATBUSH AVE,,BROOKLYN,NY,11225,2122216111,Brooklyn
40.6593348,-73.9610402,"Vehicle Spaces: 121, Bicycle Spaces: 12",1250775-DCA,Business,03/31/2019,Garage,JENUWEN CAR PARK INC.,,590,FLATBUSH AVE,,BROOKLYN,NY,11225,2122216111,Brooklyn
40.8666716,-73.9292148,"Vehicle Spaces: 648, Bicycle Spaces: 24",1250358-DCA,Business,03/31/2019,Garage,"EDISON NY PARKING, LLC",,1120,AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,2129979096,Manhattan
40.8493021,-73.9296177,"Vehicle Spaces: 140, Bicycle Spaces: 14",1250226-DCA,Business,07/06/2018,Garage,HEIGHTS 183 PARKING LLC,,2479,AMSTERDAM AVE,,NEW YORK,NY,10033,2126869800,Manhattan
40.7372216,-74.0001723,"Vehicle Spaces: 43, Bicycle Spaces:",1247513-DCA,Business,03/31/2019,Garage and Parking Lot,QUIK PARK WEST 12TH ST. LLC,,175,W 12TH ST,,NEW YORK,NY,10011,212-686-9800,Manhattan
40.7589029,-73.9834136,"Vehicle Spaces: 261, Bicycle Spaces: 20",1247355-DCA,Business,03/31/2019,Garage,"CLARITY 47 PARKING, LLC",,145,W 47TH ST,,NEW YORK,NY,10036,2126869800,Manhattan
40.7383169,-73.9808304,"Vehicle Spaces: 72, Bicycle Spaces: 7",1247021-DCA,Business,03/31/2019,Garage,GRAMERCY 24 PARKING LLC,,401,2ND AVE,,NEW YORK,NY,10010,2126869800,Manhattan
40.7315065,-73.9921589,"Vehicle Spaces: 112, Bicycle Spaces: 11",1246955-DCA,Business,03/31/2019,Garage and Parking Lot,UNIVERSITY 10 PARKING LLC,,63,E 9TH ST,,NEW YORK,NY,10003,2126869800,Manhattan
40.7531591,-73.968081,"Vehicle Spaces: 29, Bicycle Spaces:",1246951-DCA,Business,03/31/2019,Garage,PLAZA 48 PARKING LLC,,326,E 49TH ST,,NEW YORK,NY,10017,2126869800,Manhattan
40.7531591,-73.968081,"Vehicle Spaces: 121, Bicycle Spaces: 12",1246949-DCA,Business,03/31/2019,Garage,PLAZA 48 PARKING LLC,,329,E 48TH ST,,NEW YORK,NY,10017,2126869800,Manhattan
40.7488179,-73.9782132,"Vehicle Spaces: 26, Bicycle Spaces:",1246823-DCA,Business,03/31/2019,Garage,310 LEX PARKING MGMT LLC,,310,LEXINGTON AVE,,NEW YORK,NY,10016,2126812044,Manhattan
40.7368714,-74.1691905,"Vehicle Spaces: 990, Bicycle Spaces: 27",1245038-DCA,Business,03/31/2019,Garage,WELCOME PARKING LIMITED LIABILITY COMPANY,,8806,VAN WYCK EXPY,,JAMAICA,NY,11418,2016807129,Queens
40.7368714,-74.1691905,"Vehicle Spaces: 950, Bicycle Spaces: 27",1245036-DCA,Business,03/31/2019,Garage,WELCOME PARKING LIMITED LIABILITY COMPANY,,601,AMBOY ST,,BROOKLYN,NY,11212,2016807129,Brooklyn
40.6818621,-73.9729494,"Vehicle Spaces: 170, Bicycle Spaces: 17",1244293-DCA,Business,03/31/2019,Garage,PACIFIC PARKING LLC,,700,PACIFIC ST,,BROOKLYN,NY,11217,2033212129,Brooklyn
40.688742,-73.9849631,"Vehicle Spaces: 225, Bicycle Spaces: 20",1244225-DCA,Business,03/31/2019,Garage,PARK KWIK LLC,,110,LIVINGSTON ST,,BROOKLYN,NY,11201,718-855-1730,Brooklyn
40.843859,-73.89286,"Vehicle Spaces: 66, Bicycle Spaces: 7",1243733-DCA,Business,03/31/2019,Garage,PURE ROYALTY ENTERPRISE LLC,PURE ROYALTY PARKING GARAGE,1843,CROTONA AVE,,BRONX,NY,10457,7182942419,Bronx
40.6848214,-73.9758282,"Vehicle Spaces: 650, Bicycle Spaces: 25",1242325-DCA,Business,04/26/2018,Garage,"OCHRE CAR PARK, LLC",,625,ATLANTIC AVE,,BROOKLYN,NY,11217,2129966363,Brooklyn
40.8040303,-73.9659605,"Vehicle Spaces: 190, Bicycle Spaces: 19",1241570-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING 110 LLC,,543,W 110TH ST,,NEW YORK,NY,10025,2124903480,Manhattan
40.7462119,-74.0069429,"Vehicle Spaces: 310, Bicycle Spaces: 21",1234693-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING WEST 20 LLC,,516,W 20TH ST,,NEW YORK,NY,10011,212-490-3460,Manhattan
40.7666064,-73.9852851,"Vehicle Spaces: 115, Bicycle Spaces: 11",1234691-DCA,Business,03/31/2019,Garage,QUIK PARK WEST 56 ST. LLC,,328,W 56TH ST,,NEW YORK,NY,10019,212-832-2066,Manhattan
40.7314301,-73.9934503,"Vehicle Spaces: 100, Bicycle Spaces: 10",1234400-DCA,Business,03/31/2019,Garage,304060 PARKING LLC,,60,E 9TH ST,,NEW YORK,NY,10003,2126747291,Manhattan
40.7314301,-73.9934503,"Vehicle Spaces: 94, Bicycle Spaces: 7",1234399-DCA,Business,03/31/2019,Garage,304060 PARKING LLC,,40,E 9TH ST,,NEW YORK,NY,10003,2126747291,Manhattan
40.7570607,-73.9718247,"Vehicle Spaces: 200, Bicycle Spaces: 20",1234298-DCA,Business,07/06/2018,Garage,METROPOLITAN 51 PARKING LLC,,569-573,LEXINGTON AVE,,NEW YORK,NY,10022,2126869800,Manhattan
40.7314301,-73.9934503,"Vehicle Spaces: 95, Bicycle Spaces: 9",1234291-DCA,Business,03/31/2019,Garage,304060 PARKING LLC,,30,E 9TH ST,,NEW YORK,NY,10003,2126747291,Manhattan
40.7321555,-73.9947831,"Vehicle Spaces: 134, Bicycle Spaces: 13",1233573-DCA,Business,03/31/2019,Garage,BREVOORT PARKING LLC,,20,E 9TH ST,,NEW YORK,NY,10003,2126869800,Manhattan
40.7324294,-73.9958264,"Vehicle Spaces: 113, Bicycle Spaces: 11",1233571-DCA,Business,03/31/2019,Garage,8TH STREET PARKING LLC,,11,5TH AVE,,NEW YORK,NY,10003,2126869800,Manhattan
40.7404364,-73.9927129,"Vehicle Spaces: 292, Bicycle Spaces: 20",1233434-DCA,Business,07/06/2018,Garage,FLATIRON 20 PARKING LLC,,21,W 20 ST,,NEW YORK,NY,10011,2122439384,Manhattan
40.7485389,-73.976428,"Vehicle Spaces: 67, Bicycle Spaces: 6",1232880-DCA,Business,03/31/2019,Garage,MURRAY 38 PARKING LLC,,155,E 38TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.7295412,-73.9913066,"Vehicle Spaces: 14, Bicycle Spaces:",1232463-DCA,Business,03/31/2019,Garage,LAFAYETTE PLACE PARKING LLC,,445,LAFAYETTE ST,,NEW YORK,NY,10003,2127771659,Manhattan
40.7554405,-73.9920445,"Vehicle Spaces: 171, Bicycle Spaces: 17",1232459-DCA,Business,03/31/2019,Garage,39TH AND EIGHTH PARKING LLC,,310,W 39TH ST,,NEW YORK,NY,10018,212-686-9800,Manhattan
40.7380861,-73.9959487,"Vehicle Spaces: 42, Bicycle Spaces:",1232453-DCA,Business,03/31/2019,Garage,MARKET 15 PARKING LLC,,552,AVENUE OF THE AMERICAS,,NEW YORK,NY,10011,2126869800,Manhattan
40.7462226,-73.9801703,"Vehicle Spaces: 123, Bicycle Spaces: 12",1231157-DCA,Business,03/31/2019,Garage and Parking Lot,"MURRAY PARK GARAGE CO., LLC",,120,E 34TH ST,,NEW YORK,NY,10016,2122139600,Manhattan
40.78494,-73.948378,"Vehicle Spaces: 200, Bicycle Spaces: 20",1230416-DCA,Business,03/31/2019,Garage and Parking Lot,MP 97 LLC,,217,E 96TH ST,,NEW YORK,NY,10128,212-490-3460,Manhattan
40.7439636,-73.9971158,"Vehicle Spaces: 85, Bicycle Spaces: 8",1228867-DCA,Business,03/31/2019,Garage,QUIK PARK WEST 22 ST. LLC,,235,W 22ND ST,,NEW YORK,NY,10011,2128322066,Manhattan
40.763248,-73.9584466,"Vehicle Spaces: 180, Bicycle Spaces: 18",1228864-DCA,Business,03/31/2019,Garage and Parking Lot,QUIK PARK 65TH ST. LLC,,403,E 65TH ST,,NEW YORK,NY,10065,2126869800,Manhattan
40.7311724,-73.9911327,"Vehicle Spaces: 19, Bicycle Spaces:",1228853-DCA,Business,03/31/2019,Garage,"GREENE HOUSE CAR PARK, LLC",GGMC,381,CARLTON AVE,,BROOKLYN,NY,11238,2129966363,Brooklyn
40.753072,-73.9860421,"Vehicle Spaces: 75, Bicycle Spaces: 8",1227121-DCA,Business,03/01/2018,Garage,CHAMPION PARKING 39 LLC,,102,W 39TH ST,,NEW YORK,NY,10018,2128529033,Manhattan
40.7759762,-73.961882,"Vehicle Spaces: 48, Bicycle Spaces:",1222882-DCA,Business,03/31/2019,Garage,"50 EAST 79TH STREET CAR PARK, LLC",GGMC,50,E 79TH ST,,NEW YORK,NY,10075,212-996-6363,Manhattan
40.8136681,-73.9291228,"Vehicle Spaces: 116, Bicycle Spaces: 11",1221665-DCA,Business,03/31/2019,Garage and Parking Lot,"SWEETS PARKING I, INC.",,437,MADISON AVE,,NEW YORK,NY,10022,2127533100,Manhattan
40.8065861,-73.9554495,"Vehicle Spaces: 33, Bicycle Spaces:",1218382-DCA,Business,03/31/2019,Garage,444 MANHATTAN PARKING CORP.,,444,MANHATTAN AVE,,NEW YORK,NY,10026,,Manhattan
40.806154,-73.954962,"Vehicle Spaces: 24, Bicycle Spaces:",1218380-DCA,Business,03/31/2019,Garage,444 MANHATTAN PARKING CORP.,,309,W 118TH ST,,NEW YORK,NY,10026,,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 268, Bicycle Spaces: 20",1216515-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,15,METROTECH CTR,,BROOKLYN,NY,11201,9175456763,Brooklyn
40.7666237,-73.9577725,"Vehicle Spaces: 25, Bicycle Spaces:",1215447-DCA,Business,03/31/2019,Garage and Parking Lot,MAY PARKING CORP.,,330,E 70TH ST,,NEW YORK,NY,10021,2127373279,Manhattan
40.7715807,-73.9811807,"Vehicle Spaces: 400, Bicycle Spaces: 22",1213869-DCA,Business,03/31/2019,Garage,BROADWAY & 64TH PARKING LLC,ICON PARKING,1900,BROADWAY,,NEW YORK,NY,10023,212-686-9800,Manhattan
40.8316693,-73.9477796,"Vehicle Spaces: 178, Bicycle Spaces: 17",1213350-DCA,Business,03/31/2019,Garage,"STABLE CAR PARKING, INC.",,9201,4TH AVE,,BROOKLYN,NY,11209,212-979-9815,Brooklyn
40.7466875,-73.982246,"Vehicle Spaces: 150, Bicycle Spaces: 15",1209503-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 33 LLC,,4,PARK AVE,,NEW YORK,NY,10016,2123085959,Manhattan
40.7485054,-73.980993,"Vehicle Spaces: 142, Bicycle Spaces: 14",1209498-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 36 LLC,,30,PARK AVE,,NEW YORK,NY,10016,2123085959,Manhattan
40.7893841,-73.9708362,"Vehicle Spaces: 27, Bicycle Spaces:",1205940-DCA,Business,03/31/2019,Garage,"IMPERIAL PARKING (U.S.), INC",,60,E 12TH ST,,NEW YORK,NY,10003,2129378660,Manhattan
40.8165433,-73.9472575,"Vehicle Spaces: 140, Bicycle Spaces: 14",1205557-DCA,Business,03/31/2019,Garage,DEB PARKING LLC,,300,W 135TH ST,,NEW YORK,NY,10030,2127143571,Manhattan
40.7441555,-73.9739556,"Vehicle Spaces: 66, Bicycle Spaces: 5",1204520-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING EAST 34TH STREET CORP.,,333,E 34TH ST,,NEW YORK,NY,10016,2126862508,Manhattan
40.7452202,-73.9774641,"Vehicle Spaces: 190, Bicycle Spaces: 10",1204173-DCA,Business,03/31/2019,Garage and Parking Lot,TUNNEL 34 PARKING LLC,,222,E 34TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.885151,-73.8987833,"Vehicle Spaces: 80, Bicycle Spaces: 8",1203528-DCA,Business,03/31/2019,Garage,PUTNAM GARDENS PARKING CORP.,,3815,PUTNAM AVE W,,BRONX,NY,10463,7184327226,Bronx
40.7844236,-73.9485762,"Vehicle Spaces: 212, Bicycle Spaces: 10",1199450-DCA,Business,03/31/2019,Garage and Parking Lot,215 E 95TH PARKING LLC,,201,E 95TH ST,,NEW YORK,NY,10128,2126869800,Manhattan
40.7844236,-73.9485762,"Vehicle Spaces: 212, Bicycle Spaces: 20",1199399-DCA,Business,03/31/2019,Garage and Parking Lot,215 E 95TH PARKING LLC,,207,E 95TH ST,,NEW YORK,NY,10128,2126869800,Manhattan
40.7254182,-73.9958285,"Vehicle Spaces: 126, Bicycle Spaces: 12",1199393-DCA,Business,03/31/2019,Garage,SOHO VILLAGE PARKING LLC,,610,BROADWAY,,NEW YORK,NY,10012,212-686-9800,Manhattan
40.7070311,-74.0065873,"Vehicle Spaces: 98, Bicycle Spaces: 9",1198215-DCA,Business,03/31/2019,Garage,GOLD/PEARL PARKING CORP.,,2,GOLD ST,,NEW YORK,NY,10038,2127367171,Manhattan
40.7577888,-73.9660121,"Vehicle Spaces: 25, Bicycle Spaces:",1196302-DCA,Business,03/31/2019,Garage,54TH & 2ND PARKING LLC,,300,E 55TH ST,,NEW YORK,NY,10022,2126869800,Manhattan
40.7585402,-73.9912212,"Vehicle Spaces: 59, Bicycle Spaces: 5",1195162-DCA,Business,03/31/2019,Garage,"350 WEST 43RD CAR PARK, LLC",GGMC,350,W 43RD ST,,NEW YORK,NY,10036,212-996-6363,Manhattan
40.8267331,-73.9261997,"Vehicle Spaces: 155, Bicycle Spaces: 15",1193541-DCA,Business,07/06/2018,Garage and Parking Lot,RIVER PARKING SYSTEMS CORP.,,85,E 158TH ST,,BRONX,NY,10451,7189939026,Bronx
40.7666689,-73.9561599,"Vehicle Spaces: 180, Bicycle Spaces: 18",1192968-DCA,Business,03/31/2019,Garage,QUIK PARK YORK AVENUE LLC,,400,E 71ST ST,,NEW YORK,NY,10021,2128322066,Manhattan
40.7480118,-73.9799847,"Vehicle Spaces: 47, Bicycle Spaces:",1192939-DCA,Business,03/31/2019,Garage,QUIK PARK REAL LLC,,35,PARK AVE,,NEW YORK,NY,10016,2128322066,Manhattan
40.759853,-73.969181,"Vehicle Spaces: 50, Bicycle Spaces:",1192930-DCA,Business,03/31/2019,Garage,QUIK PARK SWIFT LLC,,140,E 56TH ST,,NEW YORK,NY,10022,2128322066,Manhattan
40.7019052,-74.0121731,"Vehicle Spaces: 150, Bicycle Spaces: 15",1192922-DCA,Business,03/31/2019,Garage,QUIK PARK SOUTHERN LLC,,1,NEW YORK PLZ,,NEW YORK,NY,10004,2128322066,Manhattan
40.7496753,-74.0055139,"Vehicle Spaces: 163, Bicycle Spaces: 16",1192617-DCA,Business,03/31/2019,Garage,"550 WEST 25TH CAR PARK, LLC",GGMC,550,W 25TH ST,,NEW YORK,NY,10001,2129966363,Manhattan
40.783509,-73.948794,"Vehicle Spaces: 390, Bicycle Spaces: 21",1192245-DCA,Business,03/31/2019,Garage,231 EAST 94TH STREET PARKING LLC,,231,E 94TH ST,,NEW YORK,NY,10128,2128887400,Manhattan
40.7586951,-73.9916378,"Vehicle Spaces: 105, Bicycle Spaces: 10",1191722-DCA,Business,03/31/2019,Garage and Parking Lot,COSMO PARKING LLC,,360,W 43RD ST,,NEW YORK,NY,10036,2129562280,Manhattan
40.73373,-73.986547,"Vehicle Spaces: 43, Bicycle Spaces:",1187632-DCA,Business,03/31/2019,Garage,NICE PARK 22 LLC,,200,E 15TH ST,,NEW YORK,NY,10003,2129299404,Manhattan
40.7637629,-73.9723201,"Vehicle Spaces: 136, Bicycle Spaces: 13",1187112-DCA,Business,03/31/2019,Garage,59 AND 5TH PARKING LLC,,767,5TH AVE,,NEW YORK,NY,10153,2126869800,Manhattan
40.7627639,-73.9811543,"Vehicle Spaces: 147, Bicycle Spaces: 14",1187066-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 53 LLC,,821-827,7 AVE,,NEW YORK,NY,10019,2123085959,
40.7298768,-73.9856821,"Vehicle Spaces: 120, Bicycle Spaces: 12",1186721-DCA,Business,07/06/2018,Garage,NICE PARK LLC,,310,E 11TH ST,,NEW YORK,NY,10003,2129299404,Manhattan
40.7551619,-73.9639851,"Vehicle Spaces: 182, Bicycle Spaces: 18",1185631-DCA,Business,03/31/2019,Garage,SUTTON 53 PARKING LLC,,410,E 54TH ST,,NEW YORK,NY,10022,212-686-9800,Manhattan
40.7203391,-74.0076137,"Vehicle Spaces: 76, Bicycle Spaces: 7",1184264-DCA,Business,03/31/2019,Garage,ICE HOUSE PARKING CORP.,,27,N MOORE ST,,NEW YORK,NY,10013,2129299404,Manhattan
40.7866278,-73.9432955,"Vehicle Spaces: 109, Bicycle Spaces: 10",1183389-DCA,Business,03/31/2019,Garage,1955 FIRST PARKING CORP.,,1955,1ST AVE,,NEW YORK,NY,10029,2129963074,Manhattan
40.7528353,-73.994493,"Vehicle Spaces: 450, Bicycle Spaces: 23",1182737-DCA,Business,03/31/2019,Garage,323 WEST 34TH STREET LLC,MEYERS PARKING,323,W 34TH ST,,NEW YORK,NY,10001,212-502-5490,Manhattan
40.7369601,-73.9849246,"Vehicle Spaces: 38, Bicycle Spaces:",1182385-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING GRAMERCY CORP.,,32,GRAMERCY PARK S,,NEW YORK,NY,10003,2124903460,Manhattan
40.7658927,-73.9639225,"Vehicle Spaces: 70, Bicycle Spaces: 7",1182377-DCA,Business,03/31/2019,Garage,PRONTO PARKING CORP,,169,E 65TH ST,,NEW YORK,NY,10065,2124903460,Manhattan
40.7527592,-73.9680069,"Vehicle Spaces: 46, Bicycle Spaces:",1182190-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING EAST 48TH STREET CORP.,,141,E 48TH ST,,NEW YORK,NY,10017,2124903460,Manhattan
40.750384,-73.9784107,"Vehicle Spaces: 75, Bicycle Spaces: 7",1181507-DCA,Business,03/31/2019,Garage,99 PARK AVENUE CORP.,,99,PARK AVE,,NEW YORK,NY,10016,2128661000,Manhattan
40.7640501,-73.964336,"Vehicle Spaces: 100, Bicycle Spaces: 10",1181493-DCA,Business,03/31/2019,Garage and Parking Lot,UPTOWN PARKING LLC,,201,E 63RD ST,,NEW YORK,NY,10065,212-686-9800,Manhattan
40.7643966,-73.9642265,"Vehicle Spaces: 118, Bicycle Spaces: 11",1181124-DCA,Business,03/31/2019,Garage,200 EAST PARKING CORP.,,1081,3RD AVE,,NEW YORK,NY,10065,2127500254,Manhattan
40.7507925,-73.9965803,"Vehicle Spaces: 261, Bicycle Spaces: 20",1181008-DCA,Business,03/31/2019,Garage,"POST OFFICE GARAGE, LLC",MEYERS PARKING,340,W 31ST ST,,NEW YORK,NY,10001,2125025490,Manhattan
40.7567176,-73.9850197,"Vehicle Spaces: 423, Bicycle Spaces: 22",1181002-DCA,Business,03/31/2019,Garage,"TIMES SQUARE GARAGE, LLC",MEYERS PARKING,141,W 43RD ST,,NEW YORK,NY,10036,2125025490,Manhattan
40.8009149,-73.9425249,"Vehicle Spaces: 52, Bicycle Spaces: 5",1180717-DCA,Business,03/31/2019,Garage,118 PARKING CORP.,,1682,PARK AVE,,NEW YORK,NY,10035,2127367171,Manhattan
40.780182,-73.9597467,"Vehicle Spaces: 43, Bicycle Spaces:",1180320-DCA,Business,03/31/2019,Garage,ALERT PARKING LLC,,30,E 85TH ST,,NEW YORK,NY,10028,2122495290,Manhattan
